Label,Text,Zipf_Law,Kolmogorov_Complexity,Syllable_Counts,Word_Lengths,Lexical_Diversity_TTR,Lexical_Diversity_Shannon,POS_Tag_Distribution,Avg_Sentence_Length,Dependency_Complexity,Punctuation_Usage,Readability_Dale_Chall,Readability_Flesch_Kincaid,Referential_Integrity,Cosine_Similarity,WordNet_Similarity,Lexical_Chains,LDA_Topic_Consistency,Style_Consistency,BLEU_Score,Jaccard_Score,ROUGE_Score,Text_Flow_Analysis
3,language complexity pattern model AI text analysis information AI text,1.2135889409613074,-0.4716109679816874,0.8750794203549244,0.7978362811474278,-1.1808199480187564,1.5018399201259771,0.00027307970890003575,0.9374395306186266,-0.6429925344399441,1.4950301649965905,-0.5501380249244455,-1.7077068460964198,1.4196668057287658,-1.346474212268527,-0.5286484788594867,1.730456250391985,1.4716836229849788,0.2821659580836191,0.47608568916593447,-0.19482217946195066,-0.5791876254915643,-0.5939131696058619
2,data model entropy language semantic data text structure model complexity,0.5837774355627258,0.6719823284625446,1.007979352392919,0.9210186407163243,-1.2210071374565123,0.06504051620845888,-1.4326468574846527,-0.02088724368356873,-0.18729008642946698,1.4661593544814875,-0.6846413418567846,-1.350981841667477,-1.1932111351387424,1.0119369259683981,0.46404355779437295,-1.430948202373465,-1.4024607158599363,0.7216989440534187,-1.2950782101086717,1.0453071649293024,0.9134835402216872,-1.4407169794776833
3,complexity syntax data AI semantic learning complexity syntax data syntax entropy syntax,-1.4072900755867457,1.5004303579243845,-0.3544130663191032,-0.5504013556167685,1.212235280702836,1.659187587806889,1.5389914476347133,0.6845446126321956,-0.43213611612936803,-1.503257459600287,0.8127364792812776,0.13105682612101008,-0.22937342149210954,1.5216189788934933,-1.2198234239879164,0.026985872424786467,-1.6437798209646313,-0.07894599102181404,-1.3472231319699184,-1.289532817953024,-1.2141010712979696,0.5036285433108114
2,text AI information model data learning syntax data entropy pattern text,0.8328856025672035,0.07431531413277546,1.5649184943386414,-0.5355513400226939,-0.5651250757922385,1.3823082569875267,-0.9012168046678937,1.410722677390209,-1.7979770826949126,1.769578550906908,-1.7658031655811344,1.2484152211325692,0.1252720393812986,1.8263871933756755,-1.344035679948578,0.25500005990430646,1.5336954226463078,0.10867035611330278,0.4683602132794979,0.6264846624543899,0.003850478359241576,0.4294918050844703
3,data complexity entropy structure text complexity analysis complexity language complexity model complexity entropy language,0.2849410211203967,1.1981358549396353,-1.4279310061822186,-0.8653487813024455,1.6762682436613912,1.458577009464413,-0.15846617910121807,0.22344084257987232,-0.8030514614236872,-1.1169600663080792,-0.2884266309987013,-0.5575209827443435,0.31704204679755427,-1.3941616776670172,1.6469427969034822,1.8650723615163778,0.6343329865164344,0.15346941173981568,-0.5450008047029766,1.018522743725307,0.8357438656156181,-1.1624565681907466
1,learning syntax information complexity language data model AI information analysis syntax pattern complexity semantic model information,1.3915082996306556,0.9201036848540156,1.524525368982751,0.6966102513040435,0.5399030966108325,-0.203135692494772,1.368483447207741,1.0744997627293917,-1.6739457761255312,-1.7142163797048675,-0.5948884659426698,0.9777895736764017,1.700335942217419,-1.1384044245111402,0.384047022279607,-0.3891064817081792,1.5357249432160196,1.208167889088742,1.1302569481843083,-0.12757870792551199,-0.1397008907022082,-0.7831135591712954
2,data structure pattern language data analysis pattern learning pattern analysis model pattern text semantic model analysis text syntax learning model,-1.503720318028522,1.0692859496480784,1.0775894886892639,1.6588763068782928,1.8321420081651463,0.27982645592689886,0.8444021679394761,1.3468518608565159,1.3436490571356254,-0.8982722778297837,-0.334638356214679,-1.3103747930376037,1.5864662656393362,0.46533434122461353,-0.8297755456498989,0.6938537420203217,0.3688653991205418,-0.45977410177952716,-1.1658397352027023,0.5461965756912412,0.2415271979621924,0.9251479698243005
2,structure learning information pattern analysis syntax complexity semantic pattern entropy pattern structure language complexity entropy learning syntax model AI,0.06759751112723916,1.0249367648300147,0.22551795463636798,0.11790681524951993,1.4275536770222037,-0.255097734898104,-1.1879348604750548,-1.8229584673073684,0.9891200755302151,0.4788394186708141,0.5560472785307833,-1.0289530926410668,-1.2159000276482512,-1.6165171023507354,-0.4247846017326929,0.3892982391924194,-0.38038275548134093,-0.18642673267906443,1.3388083357851113,-0.5275586285040135,0.21869355571902266,0.963957466103154
1,structure semantic information data structure semantic text text model pattern data data data semantic entropy syntax pattern,-0.3512305689880165,0.21123628118312443,1.2390710968161809,1.4825871081331392,-1.032620074113514,1.5864522961549483,-0.041771187845427035,-1.0288934442306925,-0.12124877691381913,1.8070699483274153,-0.18683005730471441,-0.6401314311461579,0.4875281366961403,-0.8226633513806867,-1.337171748317904,-1.3275824504438696,-1.2567168349290878,-1.1706437059045778,-1.0857849443042829,0.4442454038767848,-0.981530121671884,-0.5356961639350394
3,AI entropy syntax information syntax pattern complexity structure complexity data structure semantic analysis syntax analysis data semantic,1.343606007250134,-0.31258882432231333,0.6030851601696314,-1.2468979697476525,-0.8801514471294203,-1.5316532848604492,-1.0761679604271537,-0.9584851495373744,-1.1795647485252396,-1.4840504259466845,-1.4936255505693332,-0.19677578786649638,-0.9761241512943213,-0.3858899514736383,0.08277843533508335,0.76346973390619,-1.551042696057838,1.060974113754196,0.46361371651133726,-1.4126073244932906,1.5182273470215777,1.4337936712363213
1,information semantic syntax entropy semantic information entropy information pattern entropy learning data language model text model model,-1.4877883314264087,-1.009550857538137,1.0557167830799667,0.775770095416992,-0.9063454562343717,-0.9385299266246344,-0.4311142132263111,-0.24584376806461122,0.47564278866565085,-0.44940732353678786,-0.292514738426281,0.7659548629263616,-1.5575534965023823,-0.7794121382528093,0.7799850319260285,1.5261786865186542,0.01577268235322732,0.13974251966584988,-1.1860694474259184,-0.19825334214265447,0.28601323726489913,-0.8890396974674245
3,text analysis text model text data structure pattern syntax semantic text AI learning semantic syntax complexity,-0.7825225661724133,-0.654476211131712,-1.510773740579285,-0.7209517994735466,-0.8155465621629757,-0.5225988870782158,-1.2335543327274143,1.1591566894167253,0.3831288326143035,0.6959240752198197,0.8549786342033036,-0.07029957707518289,-1.3853800406042427,0.2222947456351668,0.3598375272091386,0.9684530459262213,-0.2496432345622472,-1.254470168644355,-0.6265829980622483,-0.4783179472895326,0.6954726218693834,0.23507908659847399
1,analysis semantic syntax data information entropy information text pattern syntax semantic syntax data complexity analysis data,-0.4882621630910526,1.499990682001023,0.4013815487873134,-1.0189485364900341,-1.1853431904441323,-1.1373992708626741,-0.8296437535203574,-1.3665156868188093,-1.1437159973430513,-0.7588961373180767,-1.3083548143333374,1.2672953009656063,-1.4082962809264234,0.177974414898544,-0.22615193144269483,1.8508017236792833,-1.3098111553684186,-0.3229736593389075,1.5457178886273353,1.1902613718045498,1.3140160176969808,-0.8361997571049018
1,analysis AI structure language information AI text model learning semantic text semantic syntax entropy language AI analysis complexity learning,-1.1157523496861756,0.3758773881489375,1.4578470812249156,0.10324417565828889,0.39894334993448244,-0.6898832578503895,0.846020164750397,-1.2752872201252083,-0.6293769477881943,-0.24070423165577637,-0.1341612767474832,-0.9300729815048824,-1.2897039763339433,0.4809770225138436,-0.6305501265865711,0.35697637476979477,-1.169424888789579,-0.035935869639906,0.16166573825862493,-1.512024680369192,-0.4223660685143529,-1.2590205024737036
2,AI complexity AI AI entropy syntax structure entropy information language complexity information entropy text structure complexity semantic semantic model learning,-1.4800060392951864,1.5121734206717876,-0.5239071045782075,0.9921576312034074,-0.6698992026555723,0.723649763977591,0.8163657138363937,0.1386784867626842,-0.07458188983243973,-0.29090393938988296,-0.691831681329814,1.3773179677945961,1.1634391650788172,1.728078232996317,-1.1763178495239983,0.9141877021548492,1.430995539791281,-1.069557368668826,-1.3149314277372792,0.7771673321553693,0.43727778309328014,1.163150019259181
2,AI learning pattern complexity text semantic language pattern structure language semantic syntax structure language complexity semantic learning text text,-1.2211709568100804,0.8236671026867362,-0.9180447788230134,-1.2773251959617384,-0.9746468841242356,1.1921194880061632,0.5122039081650738,-0.11246551115117967,-0.49751663401794893,1.4273760212611435,-0.5387436686031536,0.9980927935082881,-0.1782636605678062,-0.3412901680544846,-0.052514901451418045,-0.6852085699372052,0.7983487670733149,0.03844001096066526,-0.7899368002748741,1.303401158726848,-0.2514738624471275,0.14185975885722218
3,pattern AI text information information text data information model model analysis pattern structure data semantic information syntax structure,1.3764144714172317,0.21884405997505021,-1.194661712172672,1.4485616440377505,0.5880991903728979,-0.49651866936814343,-1.1711094319453539,0.8252058318786406,0.4824624610452187,0.15816276601328313,1.222870895030959,0.9040595193716808,-1.1634519214634198,-0.5707972499739244,-0.7638638483591639,0.9628925175747686,-1.5702137291504252,0.26993717140066403,0.8898984461423447,1.2276514793289424,-0.4025708151476587,1.0927137453868963
1,syntax syntax language data entropy information structure text AI syntax model model syntax learning data,-1.319899699743791,1.0046761600971152,-1.160086352879721,-0.45682511893195854,1.159954484704776,-1.147755340903032,-0.8831152286229544,0.5768326834349357,0.8574493059835777,0.5557813273857942,0.5204553409367688,0.07840303301913819,-0.8203045059665504,-0.4512484272099502,-0.9860170760480498,1.57549760408371,0.2536461037168777,-0.312648654481066,-0.061945321064947746,1.4618444843279756,-1.0846310825897134,0.28798478082673096
3,analysis analysis model entropy text analysis entropy information pattern information AI learning text entropy,0.019234288149518244,0.17363594540327562,-1.5171758918927274,1.2107742242419521,1.6145828261961679,0.31397976228056584,0.6128765419545793,1.2697979221171312,0.8094414680405457,-1.2483424096999147,0.10710852370114969,0.29328757235989894,-0.2296864565639718,0.9237322783940587,1.5140064204770007,1.639243938955802,-0.18602457990267907,-1.303900369903295,1.59441293663037,1.1018913504253023,-1.1883104208446957,1.4336891785597372
1,structure information analysis text semantic learning pattern entropy entropy language model language analysis semantic model entropy information semantic complexity analysis,1.2524955131598297,-0.1538891836023303,0.35404519633074333,-0.450800684425687,-1.3438993484615391,-0.4954920190058208,0.9527961970927429,-1.9065331469825564,-0.5925401402166448,-0.3413868374613223,-0.029524026833579364,1.3448336423774305,-0.4962715219911108,-0.4468245115117886,0.8601951616512262,-0.12348823999385858,-0.9364348406789371,-0.1348516632255462,-1.0793543256426505,-1.0983429038014108,0.16223759975872856,-0.2848617931691898
1,complexity syntax learning text learning pattern language AI AI learning complexity structure semantic language,1.4047849457735293,-0.7071337027563931,0.31915491009976327,0.3684008035987454,-1.4844027763402456,0.6604041316907665,-1.0470389620766436,1.403274793495316,-1.285903621607145,-0.28062729961894006,-1.6175880634146536,1.6034671480906837,0.03785707189399468,0.4273674004260218,-1.3663537743654048,0.9852889936992729,-0.9851915534605458,1.4009476184340555,-0.8757050517296239,-1.050849412512495,-1.5067456214116624,-0.10290646577438445
2,structure information information model AI complexity information syntax text language,0.2189657209288576,-1.7563227292104062,0.9555760207963933,-0.2601508636440341,0.23970743459201121,-0.12385678490898554,-0.33416282381633466,0.01410398819438748,-1.261229857032564,-1.1398270221187559,1.1100772433163268,1.43301588450726,-0.40386233268000643,-0.7149901622864878,0.5496664780650277,-0.28541946983747624,-1.5972339228600057,-1.155996527047641,0.7426279525306,0.5041877380347873,-1.5409106430109334,-0.9592255744907164
1,pattern model syntax complexity language entropy analysis text structure structure semantic text data learning structure information analysis AI complexity language,-0.9118375567413897,0.3873689080979148,-1.5119511926999936,-1.486452158897132,1.1687916574310113,-1.0469753650777374,0.47235199306181347,-1.0983177524860803,-1.4705440283518714,-0.9136912857051581,0.6199398577174474,1.1293831172317985,1.1620698432555956,-0.2700720043747861,0.6296571862665936,-1.0441730946440486,-0.7090809669831669,1.3950249548197569,-1.4844031180233221,-1.400155041159428,-0.8875453641153407,-1.628407748411844
2,structure entropy language entropy analysis model text pattern information AI learning entropy data,-1.080016149115255,0.07315819907990764,-0.20046950441867706,1.2829369429829671,1.2278950183822879,-0.472186431237357,-0.7865444626345179,-0.6086158133142593,0.37075911977315934,-0.8217828411983272,0.2752454511331546,-0.3692698495145634,0.20871134118430537,-0.13303780387932462,-0.6111708122327411,1.724465686376884,0.8514081838173171,-1.2112759604206582,1.2257390658032783,-0.06534869537409138,1.5940247026660748,1.0194335951341724
2,pattern data syntax structure pattern complexity text analysis pattern data syntax,-0.2540939107464652,-1.9092330280153986,-0.6991455221901257,0.05011311308243227,0.607556426619979,-0.7676543597388873,-1.170840571074901,0.9667600250771384,1.8491448801233026,0.12946969166150762,-1.314307023370648,-0.8296749475473477,-1.6202459768735096,1.5495741302035109,-1.1980582490650673,0.33939284588966184,-0.7724099995532046,0.2157872824817054,0.538125780314171,1.0714828532318554,-0.8928397271203192,-1.6816039598964452
1,AI syntax structure syntax data information information learning text entropy analysis,-1.2309512794799105,1.1941066251812862,1.2767014038285238,0.2460054107117097,0.4964093863374712,0.6656823108176171,-1.05556775232182,1.24181090238863,-0.27266792747218654,-0.39688377022386917,-0.09443797135738433,-1.5863856517173982,-1.1133854410786188,0.9293250557902197,-1.3141387785297438,0.4385825202024853,-0.8676269343318991,-0.352475416478167,-0.6110031616293616,-0.5029255524768423,0.9597552726878871,-0.7019151339491104
1,language AI information learning entropy language complexity syntax structure complexity complexity pattern entropy AI semantic information pattern,0.2242628964817929,-0.3052021880443025,0.5903966072078665,1.4380174402548533,0.9417049988984919,-0.9188470470473326,-1.5170665539132713,-1.0149832009597428,0.3887011947723033,-1.6216898724591957,-0.17366257396995963,0.2601361016105709,-0.5377480723025966,1.0450195575655754,-1.2350979324301394,-1.5277145573973239,0.7339313931634163,0.013525203044411993,0.6552858942068899,-0.24004888365423382,-0.7483516280819941,1.085335116685328
3,model structure structure information language learning learning pattern data learning pattern learning complexity syntax,1.0137070179281182,0.4680113384770539,-0.6878242164914882,0.22078110423030667,-0.31133919877945365,-1.3531204636114946,1.319145399411685,-1.449094034567493,1.7209848549473745,-0.1647546370245758,-1.2670435818786387,0.07563768086421034,1.3085010724585953,0.9088850618600453,1.0895501214152088,0.6457503427365414,0.6148121988984356,1.2325576425029168,-0.7346378414303838,-0.05872729549966095,-0.839396158237093,1.6625003812437826
3,AI language entropy language semantic data syntax AI data information AI analysis structure information information AI entropy language,1.5037603321799942,-1.8492650129777697,0.7272012400822635,1.3973441416487795,-0.9196504297111954,0.3238793571212116,1.3133032855547162,-1.8050905724736124,0.7726105432196737,-0.7136504300496499,1.3300318846218355,1.516775345856571,1.5529325178066111,0.0009866902035846345,1.2738098432405793,1.3375330961771241,-0.6229968354419148,1.162662558742291,-1.4083523029065528,0.29611029369681335,-0.8075956652786,-1.3064350388132249
3,information pattern language complexity structure entropy model analysis analysis language complexity data information language,-1.434002872979345,0.4736423191311065,-0.46670564851416385,0.6932642933476166,-1.3081735838355495,-0.5655727412933919,0.10986059588012537,0.8137789925877786,-0.6478582440053774,0.4994495825856153,1.1950656134090156,0.32400761785338034,-0.8848718728560152,-1.5818350034485233,1.3005653799324486,-1.7283174855457315,1.2199084316382292,0.12879531090621965,1.4494011104763573,0.968667818683197,1.967640694199087,-0.5184237954324515
2,information semantic analysis entropy syntax complexity entropy analysis text data analysis data,0.9045196600617915,-0.5673161675408501,-0.009643431299195461,0.3516880804457879,1.4175168372135325,1.7888619885958015,0.8421168846732893,-0.4768573233798346,-0.2629654633585586,0.9118538125143588,-1.0785882831862563,-1.3731212327737603,-0.46790730406287306,-0.656949287730099,-0.6050521440209847,-0.9375808788494138,-1.5418180735752745,-1.6325702033729417,1.6035406356590558,-0.26347626953209063,-0.24990025949828962,0.6078441041018855
2,entropy syntax text complexity analysis syntax entropy learning structure complexity information,-0.9552749080067586,1.370721962194714,0.9908917393721917,-1.538069227292619,-0.12045850820107652,1.4193402181177854,1.4069028255117326,-0.30509358138875875,0.4574741615525865,-1.1948218629338352,1.5646073729707666,-0.9661319767668687,1.5476727146034852,0.618305422818895,0.42923419795778267,0.10170092453502128,-0.9163175339225921,-1.0857731418347447,-0.8270866608633561,-1.0649620880543489,1.1785380657268152,-0.5204321514196715
2,information information learning semantic text complexity data complexity entropy text syntax text,-1.4987494996096173,1.4384132095277413,1.3090083928363536,1.4061379278220434,1.82631170141321,-1.0633432650134802,-0.3486331914955678,0.701363918175985,0.7673601412072745,-1.2433323677883672,0.9486434139250312,-0.9904145724585763,-0.9162030221751299,0.22182984022210928,0.3800923189417828,0.35268633787839904,-1.3779814697101884,1.329972929090985,-0.6841646793872701,-1.2540075009384253,1.573048859806038,1.5528765467938443
2,semantic pattern syntax text pattern syntax complexity information AI analysis structure data data information analysis,1.2261749376128928,0.8740560086074345,0.562877722979571,0.08250431503665549,-1.2352349335877546,-0.23760001144087858,-0.4240202006291563,-1.0236700972439934,0.8701418723254783,0.019383718862824858,-1.6327063447637222,-1.0047110929404157,0.6584020741824753,-1.3998051146580708,1.2378232574078867,0.036375515605804244,-0.08735437809122801,0.34754519418305413,1.0870205012270722,-0.5290406785475685,0.8114761819053682,0.2178005256761271
2,AI model data complexity language semantic entropy structure text language learning pattern analysis complexity structure data information,-0.7900268727326394,1.1184684129648002,1.027068067692257,0.4603699863668302,1.339638262285707,1.3777143611393483,0.6503632892371555,0.9739686793524899,0.7728025851255721,0.6997584265850588,0.2557917828551398,0.7835702639465633,-1.1397005258520012,1.4319461662267294,1.3063595530155356,-1.6986083168028587,1.0577592488334349,-1.2500257188088129,-0.46392699309709085,0.7850967007514834,-1.0578572288427797,1.0814478961966922
2,AI AI structure data complexity semantic information language structure data information pattern data AI syntax learning text model,1.1245569020264197,-0.19409886073483537,-1.5554524272903008,-0.8440139230878841,0.5517447670603606,1.7786622980820908,0.40535368979633757,-1.0234977709030295,0.5347281103444508,0.182252850837965,0.8222163959847958,-1.3848525430130767,0.9249338871701005,0.23693325144828212,1.6090729242596828,-0.5344099957496165,0.4169402212821993,1.5180374579991502,-1.2008397013034164,1.428451790047861,0.8471442211716622,-1.486980820716479
1,text pattern model model structure text pattern information structure entropy structure information pattern data information learning analysis language,-0.6750537894465041,0.5156661168968119,-1.3564199710017952,0.1924741142754618,-0.3622261230706198,0.5103571751807563,-1.4704683097012825,1.0934390953524045,1.808206945072665,1.7658825939803482,0.7161446265312131,-1.3072624554560743,0.9154586343095161,-1.5811800244322065,-1.5156470189086526,-0.6024165079095115,-0.060630939244721585,0.9610161226610756,0.6391067018093264,-0.20326700399284336,-0.6499634201072579,1.6948792051283768
3,complexity learning complexity pattern information learning complexity syntax language text text learning pattern AI syntax,-0.2508150034196963,-0.39242103215902663,-1.0421153644822834,0.9392505647637999,0.8105667756594813,-0.8983256768347674,-1.353198889199716,0.43234318191545096,0.6116489400120023,-0.8025977065598439,1.4230133058318073,-1.2368383073729619,-0.201569113281107,1.6527363743507302,-0.19516442419682034,0.5703127991336882,-0.36263586529824604,-0.749096947446809,1.5916771810813948,-0.32471358279828294,1.5923875036551314,-0.9318938596553428
